Date,Ward Code,Area,Latitude,Longitude,Nearest Station,Elevation,Land Use Classes,Population,Road Density_m,Distance_to_water_m,Soil Type,Built_up%,True_nearest_distance_m,Rainfall_mm,Rainfall_Intensity_mm_hr,Rainfall_Days_Count,Rainfall_Hours
2025-08-29,P/S,Goregaon,18.99427905,72.83460809,Oshiwara River,5.14667057,park,820000,4.004638396,2473,Clay,77.42709548,5292.0,16.5,1.0,1,24.0
2025-08-30,P/S,Goregaon,18.99427905,72.83460809,Oshiwara River,5.14667057,park,820000,4.004638396,2473,Clay,77.42709548,5292.0,14.4,0.7,1,24.0
2025-08-24,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,10.6,1.2,1,21.0
2025-08-25,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,19.9,1.3,1,23.0
2025-08-26,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,30.0,2.2,1,24.0
2025-08-27,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,30.4,2.4,1,24.0
2025-08-28,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,46.8,3.5,1,24.0
2025-08-29,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,16.5,1.0,1,24.0
2025-08-30,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,14.4,0.7,1,24.0
2025-08-24,Ward P/S,Goregaon Station Subway,19.1555,72.8441,Dahisar River,9.0,"residential, slum, mixed_use",670000,27.1,8,Urban,90.0,1520.09,10.6,1.2,1,21.0
2025-08-25,Ward P/S,Goregaon Station Subway,19.1555,72.8441,Dahisar River,9.0,"residential, slum, mixed_use",670000,27.1,8,Urban,90.0,1520.09,19.9,1.3,1,23.0
2025-08-26,Ward P/S,Goregaon Station Subway,19.1555,72.8441,Dahisar River,9.0,"residential, slum, mixed_use",670000,27.1,8,Urban,90.0,1520.09,30.0,2.2,1,24.0
2025-08-27,Ward P/S,Goregaon Station Subway,19.1555,72.8441,Dahisar River,9.0,"residential, slum, mixed_use",670000,27.1,8,Urban,90.0,1520.09,30.4,2.4,1,24.0
2025-08-28,Ward P/S,Goregaon Station Subway,19.1555,72.8441,Dahisar River,9.0,"residential, slum, mixed_use",670000,27.1,8,Urban,90.0,1520.09,46.8,3.5,1,24.0
2025-08-29,Ward P/S,Goregaon Station Subway,19.1555,72.8441,Dahisar River,9.0,"residential, slum, mixed_use",670000,27.1,8,Urban,90.0,1520.09,16.5,1.0,1,24.0
2025-08-30,Ward P/S,Goregaon Station Subway,19.1555,72.8441,Dahisar River,9.0,"residential, slum, mixed_use",670000,27.1,8,Urban,90.0,1520.09,14.4,0.7,1,24.0
2025-08-24,Ward R/N,Dahisar Subway,19.2525,72.8601,Dahisar River,18.0,"commercial, residential, mixed_use",670000,18.98,10,Urban,90.0,2224.03,11.4,1.5,1,21.0
2025-08-25,Ward R/N,Dahisar Subway,19.2525,72.8601,Dahisar River,18.0,"commercial, residential, mixed_use",670000,18.98,10,Urban,90.0,2224.03,20.6,1.5,1,23.0
2025-08-26,Ward R/N,Dahisar Subway,19.2525,72.8601,Dahisar River,18.0,"commercial, residential, mixed_use",670000,18.98,10,Urban,90.0,2224.03,28.0,2.5,1,24.0
2025-08-27,Ward R/N,Dahisar Subway,19.2525,72.8601,Dahisar River,18.0,"commercial, residential, mixed_use",670000,18.98,10,Urban,90.0,2224.03,28.3,2.0,1,24.0
2025-08-28,Ward R/N,Dahisar Subway,19.2525,72.8601,Dahisar River,18.0,"commercial, residential, mixed_use",670000,18.98,10,Urban,90.0,2224.03,27.9,1.8,1,24.0
2025-08-29,Ward R/N,Dahisar Subway,19.2525,72.8601,Dahisar River,18.0,"commercial, residential, mixed_use",670000,18.98,10,Urban,90.0,2224.03,13.8,0.9,1,24.0
2025-08-30,Ward R/N,Dahisar Subway,19.2525,72.8601,Dahisar River,18.0,"commercial, residential, mixed_use",670000,18.98,10,Urban,90.0,2224.03,12.9,0.7,1,24.0
2025-08-24,Ward R/N,Ovaripada slum slope,19.2536,72.8682,Poinsur River,22.0,"residential, institutional, mixed_use",670000,24.12,10,Clayey,90.0,14.6,11.4,1.5,1,21.0
2025-08-25,Ward R/N,Ovaripada slum slope,19.2536,72.8682,Poinsur River,22.0,"residential, institutional, mixed_use",670000,24.12,10,Clayey,90.0,14.6,20.6,1.5,1,23.0
2025-08-26,Ward R/N,Ovaripada slum slope,19.2536,72.8682,Poinsur River,22.0,"residential, institutional, mixed_use",670000,24.12,10,Clayey,90.0,14.6,28.0,2.5,1,24.0
2025-08-27,Ward R/N,Ovaripada slum slope,19.2536,72.8682,Poinsur River,22.0,"residential, institutional, mixed_use",670000,24.12,10,Clayey,90.0,14.6,28.3,2.0,1,24.0
2025-08-28,Ward R/N,Ovaripada slum slope,19.2536,72.8682,Poinsur River,22.0,"residential, institutional, mixed_use",670000,24.12,10,Clayey,90.0,14.6,27.9,1.8,1,24.0
2025-08-29,Ward R/N,Ovaripada slum slope,19.2536,72.8682,Poinsur River,22.0,"residential, institutional, mixed_use",670000,24.12,10,Clayey,90.0,14.6,13.8,0.9,1,24.0
2025-08-30,Ward R/N,Ovaripada slum slope,19.2536,72.8682,Poinsur River,22.0,"residential, institutional, mixed_use",670000,24.12,10,Clayey,90.0,14.6,12.9,0.7,1,24.0
2025-08-24,R/N,Dahisar,18.85334504,72.97523957,Dahisar River,11.18621685,park,670000,2.394216115,4834,Urban,72.66643178,3944.0,16.0,1.4,1,24.0
2025-08-25,R/N,Dahisar,18.85334504,72.97523957,Dahisar River,11.18621685,park,670000,2.394216115,4834,Urban,72.66643178,3944.0,22.2,1.3,1,24.0
2025-08-26,R/N,Dahisar,18.85334504,72.97523957,Dahisar River,11.18621685,park,670000,2.394216115,4834,Urban,72.66643178,3944.0,32.5,2.6,1,24.0
2025-08-27,R/N,Dahisar,18.85334504,72.97523957,Dahisar River,11.18621685,park,670000,2.394216115,4834,Urban,72.66643178,3944.0,31.6,2.4,1,24.0
2025-08-28,R/N,Dahisar,18.85334504,72.97523957,Dahisar River,11.18621685,park,670000,2.394216115,4834,Urban,72.66643178,3944.0,49.5,3.4,1,24.0
2025-08-29,R/N,Dahisar,18.85334504,72.97523957,Dahisar River,11.18621685,park,670000,2.394216115,4834,Urban,72.66643178,3944.0,19.8,1.5,1,24.0
2025-08-30,R/N,Dahisar,18.85334504,72.97523957,Dahisar River,11.18621685,park,670000,2.394216115,4834,Urban,72.66643178,3944.0,14.7,0.8,1,24.0
2025-08-24,Ward R/S,Shimpoli Road,19.2064,72.8376,Poinsur River,14.0,"industrial, residential, mixed_use",610000,23.07,22,Urban,90.0,247.69,11.4,1.5,1,21.0
2025-08-25,Ward R/S,Shimpoli Road,19.2064,72.8376,Poinsur River,14.0,"industrial, residential, mixed_use",610000,23.07,22,Urban,90.0,247.69,20.6,1.5,1,23.0
2025-08-26,Ward R/S,Shimpoli Road,19.2064,72.8376,Poinsur River,14.0,"industrial, residential, mixed_use",610000,23.07,22,Urban,90.0,247.69,28.0,2.5,1,24.0
2025-08-27,Ward R/S,Shimpoli Road,19.2064,72.8376,Poinsur River,14.0,"industrial, residential, mixed_use",610000,23.07,22,Urban,90.0,247.69,28.3,2.0,1,24.0
2025-08-28,Ward R/S,Shimpoli Road,19.2064,72.8376,Poinsur River,14.0,"industrial, residential, mixed_use",610000,23.07,22,Urban,90.0,247.69,27.9,1.8,1,24.0
2025-08-29,Ward R/S,Shimpoli Road,19.2064,72.8376,Poinsur River,14.0,"industrial, residential, mixed_use",610000,23.07,22,Urban,90.0,247.69,13.8,0.9,1,24.0
2025-08-30,Ward R/S,Shimpoli Road,19.2064,72.8376,Poinsur River,14.0,"industrial, residential, mixed_use",610000,23.07,22,Urban,90.0,247.69,12.9,0.7,1,24.0
2025-08-24,Ward R/S,Poinsur Depot,19.2083,72.8361,Poinsur River,15.0,"residential, mixed_use",610000,32.09,6,Urban,90.0,630.74,11.4,1.5,1,21.0
2025-08-25,Ward R/S,Poinsur Depot,19.2083,72.8361,Poinsur River,15.0,"residential, mixed_use",610000,32.09,6,Urban,90.0,630.74,20.6,1.5,1,23.0
2025-08-26,Ward R/S,Poinsur Depot,19.2083,72.8361,Poinsur River,15.0,"residential, mixed_use",610000,32.09,6,Urban,90.0,630.74,28.0,2.5,1,24.0
2025-08-27,Ward R/S,Poinsur Depot,19.2083,72.8361,Poinsur River,15.0,"residential, mixed_use",610000,32.09,6,Urban,90.0,630.74,28.3,2.0,1,24.0
2025-08-28,Ward R/S,Poinsur Depot,19.2083,72.8361,Poinsur River,15.0,"residential, mixed_use",610000,32.09,6,Urban,90.0,630.74,27.9,1.8,1,24.0
2025-08-29,Ward R/S,Poinsur Depot,19.2083,72.8361,Poinsur River,15.0,"residential, mixed_use",610000,32.09,6,Urban,90.0,630.74,13.8,0.9,1,24.0
2025-08-30,Ward R/S,Poinsur Depot,19.2083,72.8361,Poinsur River,15.0,"residential, mixed_use",610000,32.09,6,Urban,90.0,630.74,12.9,0.7,1,24.0
2025-08-24,R/S,Kandivali,19.03759446,72.74871077,Poisar River,14.73940767,park,610000,3.157764291,4374,Sand,65.87370617,4124.0,10.6,1.2,1,21.0
2025-08-25,R/S,Kandivali,19.03759446,72.74871077,Poisar River,14.73940767,park,610000,3.157764291,4374,Sand,65.87370617,4124.0,19.9,1.3,1,23.0
2025-08-26,R/S,Kandivali,19.03759446,72.74871077,Poisar River,14.73940767,park,610000,3.157764291,4374,Sand,65.87370617,4124.0,30.0,2.2,1,24.0
2025-08-27,R/S,Kandivali,19.03759446,72.74871077,Poisar River,14.73940767,park,610000,3.157764291,4374,Sand,65.87370617,4124.0,30.4,2.4,1,24.0
2025-08-28,R/S,Kandivali,19.03759446,72.74871077,Poisar River,14.73940767,park,610000,3.157764291,4374,Sand,65.87370617,4124.0,46.8,3.5,1,24.0
2025-08-29,R/S,Kandivali,19.03759446,72.74871077,Poisar River,14.73940767,park,610000,3.157764291,4374,Sand,65.87370617,4124.0,16.5,1.0,1,24.0
2025-08-30,R/S,Kandivali,19.03759446,72.74871077,Poisar River,14.73940767,park,610000,3.157764291,4374,Sand,65.87370617,4124.0,14.4,0.7,1,24.0
2025-08-24,Ward R/S,Mahavir Nagar junction,19.206,72.83,Poinsur River,14.0,"transport, commercial, mixed_use",610000,4.37,7,Urban,90.0,1223.88,11.4,1.5,1,21.0
2025-08-25,Ward R/S,Mahavir Nagar junction,19.206,72.83,Poinsur River,14.0,"transport, commercial, mixed_use",610000,4.37,7,Urban,90.0,1223.88,20.6,1.5,1,23.0
2025-08-26,Ward R/S,Mahavir Nagar junction,19.206,72.83,Poinsur River,14.0,"transport, commercial, mixed_use",610000,4.37,7,Urban,90.0,1223.88,28.0,2.5,1,24.0
2025-08-27,Ward R/S,Mahavir Nagar junction,19.206,72.83,Poinsur River,14.0,"transport, commercial, mixed_use",610000,4.37,7,Urban,90.0,1223.88,28.3,2.0,1,24.0
2025-08-28,Ward R/S,Mahavir Nagar junction,19.206,72.83,Poinsur River,14.0,"transport, commercial, mixed_use",610000,4.37,7,Urban,90.0,1223.88,27.9,1.8,1,24.0
2025-08-29,Ward R/S,Mahavir Nagar junction,19.206,72.83,Poinsur River,14.0,"transport, commercial, mixed_use",610000,4.37,7,Urban,90.0,1223.88,13.8,0.9,1,24.0
2025-08-30,Ward R/S,Mahavir Nagar junction,19.206,72.83,Poinsur River,14.0,"transport, commercial, mixed_use",610000,4.37,7,Urban,90.0,1223.88,12.9,0.7,1,24.0
2025-08-24,Ward R/C,IC Colony Subway,19.2365,72.8322,Poinsur River,16.0,"hospital/institutional, mixed_use",940000,Error: Found no graph nodes within the requested polygon.,10,Urban,90.0,1767.36,11.4,1.5,1,21.0
2025-08-25,Ward R/C,IC Colony Subway,19.2365,72.8322,Poinsur River,16.0,"hospital/institutional, mixed_use",940000,Error: Found no graph nodes within the requested polygon.,10,Urban,90.0,1767.36,20.6,1.5,1,23.0
2025-08-26,Ward R/C,IC Colony Subway,19.2365,72.8322,Poinsur River,16.0,"hospital/institutional, mixed_use",940000,Error: Found no graph nodes within the requested polygon.,10,Urban,90.0,1767.36,28.0,2.5,1,24.0
2025-08-27,Ward R/C,IC Colony Subway,19.2365,72.8322,Poinsur River,16.0,"hospital/institutional, mixed_use",940000,Error: Found no graph nodes within the requested polygon.,10,Urban,90.0,1767.36,28.3,2.0,1,24.0
2025-08-28,Ward R/C,IC Colony Subway,19.2365,72.8322,Poinsur River,16.0,"hospital/institutional, mixed_use",940000,Error: Found no graph nodes within the requested polygon.,10,Urban,90.0,1767.36,27.9,1.8,1,24.0
2025-08-29,Ward R/C,IC Colony Subway,19.2365,72.8322,Poinsur River,16.0,"hospital/institutional, mixed_use",940000,Error: Found no graph nodes within the requested polygon.,10,Urban,90.0,1767.36,13.8,0.9,1,24.0
2025-08-30,Ward R/C,IC Colony Subway,19.2365,72.8322,Poinsur River,16.0,"hospital/institutional, mixed_use",940000,Error: Found no graph nodes within the requested polygon.,10,Urban,90.0,1767.36,12.9,0.7,1,24.0
2025-08-24,Ward R/C,Mandapeshwar Creek edge,19.2408,72.8173,Kurla Nalla,2.0,"residential, slum, mixed_use",940000,28.38,67,Clayey,90.0,87.58,11.4,1.5,1,21.0
2025-08-25,Ward R/C,Mandapeshwar Creek edge,19.2408,72.8173,Kurla Nalla,2.0,"residential, slum, mixed_use",940000,28.38,67,Clayey,90.0,87.58,20.6,1.5,1,23.0
2025-08-26,Ward R/C,Mandapeshwar Creek edge,19.2408,72.8173,Kurla Nalla,2.0,"residential, slum, mixed_use",940000,28.38,67,Clayey,90.0,87.58,28.0,2.5,1,24.0
2025-08-27,Ward R/C,Mandapeshwar Creek edge,19.2408,72.8173,Kurla Nalla,2.0,"residential, slum, mixed_use",940000,28.38,67,Clayey,90.0,87.58,28.3,2.0,1,24.0
2025-08-28,Ward R/C,Mandapeshwar Creek edge,19.2408,72.8173,Kurla Nalla,2.0,"residential, slum, mixed_use",940000,28.38,67,Clayey,90.0,87.58,27.9,1.8,1,24.0
2025-08-29,Ward R/C,Mandapeshwar Creek edge,19.2408,72.8173,Kurla Nalla,2.0,"residential, slum, mixed_use",940000,28.38,67,Clayey,90.0,87.58,13.8,0.9,1,24.0
2025-08-30,Ward R/C,Mandapeshwar Creek edge,19.2408,72.8173,Kurla Nalla,2.0,"residential, slum, mixed_use",940000,28.38,67,Clayey,90.0,87.58,12.9,0.7,1,24.0
2025-08-24,R/C,Borivali,18.87866314,72.73566232,Dahisar/Poisar Rivers,14.47090667,residential,940000,3.14155313,1850,Sand,75.16991983,4535.0,7.0,0.8,1,21.0
2025-08-25,R/C,Borivali,18.87866314,72.73566232,Dahisar/Poisar Rivers,14.47090667,residential,940000,3.14155313,1850,Sand,75.16991983,4535.0,16.4,1.2,1,20.0
2025-08-26,R/C,Borivali,18.87866314,72.73566232,Dahisar/Poisar Rivers,14.47090667,residential,940000,3.14155313,1850,Sand,75.16991983,4535.0,29.3,2.3,1,24.0
2025-08-27,R/C,Borivali,18.87866314,72.73566232,Dahisar/Poisar Rivers,14.47090667,residential,940000,3.14155313,1850,Sand,75.16991983,4535.0,28.4,2.2,1,24.0
2025-08-28,R/C,Borivali,18.87866314,72.73566232,Dahisar/Poisar Rivers,14.47090667,residential,940000,3.14155313,1850,Sand,75.16991983,4535.0,39.9,2.5,1,24.0
2025-08-29,R/C,Borivali,18.87866314,72.73566232,Dahisar/Poisar Rivers,14.47090667,residential,940000,3.14155313,1850,Sand,75.16991983,4535.0,15.6,0.9,1,24.0
2025-08-30,R/C,Borivali,18.87866314,72.73566232,Dahisar/Poisar Rivers,14.47090667,residential,940000,3.14155313,1850,Sand,75.16991983,4535.0,12.3,0.7,1,24.0
2025-08-24,Ward L,Kurla Station (West & East),19.0727,72.8826,Kurla Nalla,6.0,"residential, slum, mixed_use",940000,33.97,15,Sandy,90.0,456.74,10.6,1.2,1,21.0
2025-08-25,Ward L,Kurla Station (West & East),19.0727,72.8826,Kurla Nalla,6.0,"residential, slum, mixed_use",940000,33.97,15,Sandy,90.0,456.74,19.9,1.3,1,23.0
2025-08-26,Ward L,Kurla Station (West & East),19.0727,72.8826,Kurla Nalla,6.0,"residential, slum, mixed_use",940000,33.97,15,Sandy,90.0,456.74,30.0,2.2,1,24.0
2025-08-27,Ward L,Kurla Station (West & East),19.0727,72.8826,Kurla Nalla,6.0,"residential, slum, mixed_use",940000,33.97,15,Sandy,90.0,456.74,30.4,2.4,1,24.0
2025-08-28,Ward L,Kurla Station (West & East),19.0727,72.8826,Kurla Nalla,6.0,"residential, slum, mixed_use",940000,33.97,15,Sandy,90.0,456.74,46.8,3.5,1,24.0
2025-08-29,Ward L,Kurla Station (West & East),19.0727,72.8826,Kurla Nalla,6.0,"residential, slum, mixed_use",940000,33.97,15,Sandy,90.0,456.74,16.5,1.0,1,24.0
2025-08-30,Ward L,Kurla Station (West & East),19.0727,72.8826,Kurla Nalla,6.0,"residential, slum, mixed_use",940000,33.97,15,Sandy,90.0,456.74,14.4,0.7,1,24.0
2025-08-24,Ward L,Bail Bazaar,19.0722,72.8771,Kurla Nalla,7.0,"recreational_ground, residential",940000,21.75,16,Sandy,70.0,708.7,10.6,1.2,1,21.0
2025-08-25,Ward L,Bail Bazaar,19.0722,72.8771,Kurla Nalla,7.0,"recreational_ground, residential",940000,21.75,16,Sandy,70.0,708.7,19.9,1.3,1,23.0
2025-08-26,Ward L,Bail Bazaar,19.0722,72.8771,Kurla Nalla,7.0,"recreational_ground, residential",940000,21.75,16,Sandy,70.0,708.7,30.0,2.2,1,24.0
2025-08-27,Ward L,Bail Bazaar,19.0722,72.8771,Kurla Nalla,7.0,"recreational_ground, residential",940000,21.75,16,Sandy,70.0,708.7,30.4,2.4,1,24.0
2025-08-28,Ward L,Bail Bazaar,19.0722,72.8771,Kurla Nalla,7.0,"recreational_ground, residential",940000,21.75,16,Sandy,70.0,708.7,46.8,3.5,1,24.0
2025-08-29,Ward L,Bail Bazaar,19.0722,72.8771,Kurla Nalla,7.0,"recreational_ground, residential",940000,21.75,16,Sandy,70.0,708.7,16.5,1.0,1,24.0
2025-08-30,Ward L,Bail Bazaar,19.0722,72.8771,Kurla Nalla,7.0,"recreational_ground, residential",940000,21.75,16,Sandy,70.0,708.7,14.4,0.7,1,24.0
2025-08-24,Ward L,LBS Road near Phoenix Marketcity,19.0888,72.8861,Kurla Nalla,9.0,"transport, residential, mixed_use",690000,11.52,40,Urban,90.0,10.34,10.6,1.2,1,21.0
2025-08-25,Ward L,LBS Road near Phoenix Marketcity,19.0888,72.8861,Kurla Nalla,9.0,"transport, residential, mixed_use",690000,11.52,40,Urban,90.0,10.34,19.9,1.3,1,23.0
2025-08-26,Ward L,LBS Road near Phoenix Marketcity,19.0888,72.8861,Kurla Nalla,9.0,"transport, residential, mixed_use",690000,11.52,40,Urban,90.0,10.34,30.0,2.2,1,24.0
2025-08-27,Ward L,LBS Road near Phoenix Marketcity,19.0888,72.8861,Kurla Nalla,9.0,"transport, residential, mixed_use",690000,11.52,40,Urban,90.0,10.34,30.4,2.4,1,24.0
2025-08-28,Ward L,LBS Road near Phoenix Marketcity,19.0888,72.8861,Kurla Nalla,9.0,"transport, residential, mixed_use",690000,11.52,40,Urban,90.0,10.34,46.8,3.5,1,24.0
2025-08-29,Ward L,LBS Road near Phoenix Marketcity,19.0888,72.8861,Kurla Nalla,9.0,"transport, residential, mixed_use",690000,11.52,40,Urban,90.0,10.34,16.5,1.0,1,24.0
2025-08-30,Ward L,LBS Road near Phoenix Marketcity,19.0888,72.8861,Kurla Nalla,9.0,"transport, residential, mixed_use",690000,11.52,40,Urban,90.0,10.34,14.4,0.7,1,24.0
2025-08-24,Ward L,CST Road Nullah,19.0813,72.8711,Chembur Nalla,5.0,"commercial, residential, mixed_use",690000,30.32,11,Urban,90.0,527.19,10.6,1.2,1,21.0
2025-08-25,Ward L,CST Road Nullah,19.0813,72.8711,Chembur Nalla,5.0,"commercial, residential, mixed_use",690000,30.32,11,Urban,90.0,527.19,19.9,1.3,1,23.0
2025-08-26,Ward L,CST Road Nullah,19.0813,72.8711,Chembur Nalla,5.0,"commercial, residential, mixed_use",690000,30.32,11,Urban,90.0,527.19,30.0,2.2,1,24.0
2025-08-27,Ward L,CST Road Nullah,19.0813,72.8711,Chembur Nalla,5.0,"commercial, residential, mixed_use",690000,30.32,11,Urban,90.0,527.19,30.4,2.4,1,24.0
2025-08-28,Ward L,CST Road Nullah,19.0813,72.8711,Chembur Nalla,5.0,"commercial, residential, mixed_use",690000,30.32,11,Urban,90.0,527.19,46.8,3.5,1,24.0
2025-08-29,Ward L,CST Road Nullah,19.0813,72.8711,Chembur Nalla,5.0,"commercial, residential, mixed_use",690000,30.32,11,Urban,90.0,527.19,16.5,1.0,1,24.0
2025-08-30,Ward L,CST Road Nullah,19.0813,72.8711,Chembur Nalla,5.0,"commercial, residential, mixed_use",690000,30.32,11,Urban,90.0,527.19,14.4,0.7,1,24.0
2025-08-24,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,10.6,1.2,1,21.0
2025-08-25,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,19.9,1.3,1,23.0
2025-08-26,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,30.0,2.2,1,24.0
2025-08-27,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,30.4,2.4,1,24.0
2025-08-28,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,46.8,3.5,1,24.0
2025-08-29,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,16.5,1.0,1,24.0
2025-08-30,Ward M/E,Shivaji Nagar,19.0572,72.8999,Chembur Nalla,10.0,"hospital/institutional, mixed_use",690000,29.15,7,Sandy,90.0,287.57,14.4,0.7,1,24.0
2025-08-24,Ward M/E,Baiganwadi,19.0566,72.9021,Chembur Nalla,10.0,"residential, mixed_use",690000,17.54,16,Sandy,90.0,351.07,10.6,1.2,1,21.0
2025-08-25,Ward M/E,Baiganwadi,19.0566,72.9021,Chembur Nalla,10.0,"residential, mixed_use",690000,17.54,16,Sandy,90.0,351.07,19.9,1.3,1,23.0
2025-08-26,Ward M/E,Baiganwadi,19.0566,72.9021,Chembur Nalla,10.0,"residential, mixed_use",690000,17.54,16,Sandy,90.0,351.07,30.0,2.2,1,24.0
2025-08-27,Ward M/E,Baiganwadi,19.0566,72.9021,Chembur Nalla,10.0,"residential, mixed_use",690000,17.54,16,Sandy,90.0,351.07,30.4,2.4,1,24.0
2025-08-28,Ward M/E,Baiganwadi,19.0566,72.9021,Chembur Nalla,10.0,"residential, mixed_use",690000,17.54,16,Sandy,90.0,351.07,46.8,3.5,1,24.0
2025-08-29,Ward M/E,Baiganwadi,19.0566,72.9021,Chembur Nalla,10.0,"residential, mixed_use",690000,17.54,16,Sandy,90.0,351.07,16.5,1.0,1,24.0
2025-08-30,Ward M/E,Baiganwadi,19.0566,72.9021,Chembur Nalla,10.0,"residential, mixed_use",690000,17.54,16,Sandy,90.0,351.07,14.4,0.7,1,24.0
2025-08-24,Ward M/E,Chembur East Bus Depot,19.0524,72.9005,Wadala Nalla,13.0,"transport, mixed_use",580000,Error: Graph contains no edges.,14,Urban,90.0,1166.33,10.6,1.2,1,21.0
2025-08-25,Ward M/E,Chembur East Bus Depot,19.0524,72.9005,Wadala Nalla,13.0,"transport, mixed_use",580000,Error: Graph contains no edges.,14,Urban,90.0,1166.33,19.9,1.3,1,23.0
2025-08-26,Ward M/E,Chembur East Bus Depot,19.0524,72.9005,Wadala Nalla,13.0,"transport, mixed_use",580000,Error: Graph contains no edges.,14,Urban,90.0,1166.33,30.0,2.2,1,24.0
2025-08-27,Ward M/E,Chembur East Bus Depot,19.0524,72.9005,Wadala Nalla,13.0,"transport, mixed_use",580000,Error: Graph contains no edges.,14,Urban,90.0,1166.33,30.4,2.4,1,24.0
2025-08-28,Ward M/E,Chembur East Bus Depot,19.0524,72.9005,Wadala Nalla,13.0,"transport, mixed_use",580000,Error: Graph contains no edges.,14,Urban,90.0,1166.33,46.8,3.5,1,24.0
2025-08-29,Ward M/E,Chembur East Bus Depot,19.0524,72.9005,Wadala Nalla,13.0,"transport, mixed_use",580000,Error: Graph contains no edges.,14,Urban,90.0,1166.33,16.5,1.0,1,24.0
2025-08-30,Ward M/E,Chembur East Bus Depot,19.0524,72.9005,Wadala Nalla,13.0,"transport, mixed_use",580000,Error: Graph contains no edges.,14,Urban,90.0,1166.33,14.4,0.7,1,24.0
2025-08-24,Ward M/W,Mahul Village,19.0054,72.8841,Chembur Nalla,4.0,"transport, mixed_use",580000,23.35,5,Clayey,90.0,152.33,10.6,1.2,1,21.0
2025-08-25,Ward M/W,Mahul Village,19.0054,72.8841,Chembur Nalla,4.0,"transport, mixed_use",580000,23.35,5,Clayey,90.0,152.33,19.9,1.3,1,23.0
2025-08-26,Ward M/W,Mahul Village,19.0054,72.8841,Chembur Nalla,4.0,"transport, mixed_use",580000,23.35,5,Clayey,90.0,152.33,30.0,2.2,1,24.0
2025-08-27,Ward M/W,Mahul Village,19.0054,72.8841,Chembur Nalla,4.0,"transport, mixed_use",580000,23.35,5,Clayey,90.0,152.33,30.4,2.4,1,24.0
2025-08-28,Ward M/W,Mahul Village,19.0054,72.8841,Chembur Nalla,4.0,"transport, mixed_use",580000,23.35,5,Clayey,90.0,152.33,46.8,3.5,1,24.0
2025-08-29,Ward M/W,Mahul Village,19.0054,72.8841,Chembur Nalla,4.0,"transport, mixed_use",580000,23.35,5,Clayey,90.0,152.33,16.5,1.0,1,24.0
2025-08-30,Ward M/W,Mahul Village,19.0054,72.8841,Chembur Nalla,4.0,"transport, mixed_use",580000,23.35,5,Clayey,90.0,152.33,14.4,0.7,1,24.0
2025-08-24,Ward M/W,RC Marg,19.0443,72.8943,Chembur Nalla,7.0,"residential, slum, mixed_use",710000,10.16,5,Sandy,90.0,416.73,10.6,1.2,1,21.0
2025-08-25,Ward M/W,RC Marg,19.0443,72.8943,Chembur Nalla,7.0,"residential, slum, mixed_use",710000,10.16,5,Sandy,90.0,416.73,19.9,1.3,1,23.0
2025-08-26,Ward M/W,RC Marg,19.0443,72.8943,Chembur Nalla,7.0,"residential, slum, mixed_use",710000,10.16,5,Sandy,90.0,416.73,30.0,2.2,1,24.0
2025-08-27,Ward M/W,RC Marg,19.0443,72.8943,Chembur Nalla,7.0,"residential, slum, mixed_use",710000,10.16,5,Sandy,90.0,416.73,30.4,2.4,1,24.0
2025-08-28,Ward M/W,RC Marg,19.0443,72.8943,Chembur Nalla,7.0,"residential, slum, mixed_use",710000,10.16,5,Sandy,90.0,416.73,46.8,3.5,1,24.0
